Image_Key,Canton,Latitude,Longitude,Camera_Angle,Sequence_Key,Captured_At,Panorama
xbn0HhN7JBMQxM_KuEY9fw,LU,47.0622004,8.2870247,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
vXCb5Bz6fOFCF-BOGlhtGw,LU,47.0626612,8.2868238,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
2LMS1rROI8b6--sBDqhwrQ,LU,47.0631296,8.2866577,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
jDQTZ1zPYgZPuQqi9P3mOw,LU,47.0635998,8.2865057,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
2jzmhp8z1TTeJXKyIfvoRg,LU,47.0640675,8.2864781,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
7UDObzgloXB-Oa_Z-f0YCw,LU,47.0645346,8.2865719,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
nTiUk7rJfFBI_bfraamKlw,LU,47.0649885,8.2868075,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
6xNt4yXEfzXh-qQxd8qEGA,LU,47.0653991,8.2871884,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
jrxtOs9hKHn_rOF957z-pw,LU,47.0657399,8.2876416,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
VFWh4LxCTkATwy5pvqqrbw,LU,47.0661878,8.2883897,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
ayR3iMsl77j0Tvfm98EhFg,LU,47.0664985,8.2889559,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
D9JmqLVBzYbEo0xNTYjM_A,LU,47.066767,8.2895139,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
412HEOiOcdFXXfckaZxwrg,LU,47.0670221,8.2900461,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
1tahaeAkPoPbRr3ZDz_CDg,LU,47.0674397,8.2910459,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
F382I531Rj3lNVJzEKAoug,LU,47.0678196,8.2921645,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
vYGoWCh_ZAGli_I4gO_e6A,LU,47.0680253,8.2928159,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
AE5fs_bo-Fr07GC11jB9NQ,LU,47.0682392,8.2934242,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
39cYMdIDw0XsmDyjdMoMaQ,LU,47.0684824,8.2940737,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
uTJimRkuYmJdlwGl_FeemQ,LU,47.0687534,8.2946847,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
oz2F2hIwFXeIESj6NuTdrw,LU,47.0690602,8.2952313,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
JVCZI4HeNBLQNUpND2JX_Q,LU,47.0693656,8.2957186,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
IP7I2wFfAVrZerYebwm32g,LU,47.0696556,8.2961907,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
-_z3KS0vxd3rTNgt_Lei-A,LU,47.0699597,8.2966601,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
r0OnD8RMlNtKtpijhmFtcg,LU,47.0702612,8.2971178,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
wwU4uw1WlW1gWTErPbZZvQ,LU,47.0706331,8.2976983,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
S0zTUzOcYJABdI_p7cDtPA,LU,47.0709718,8.2981954,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
yHCG76MgEtifnP2HMBRnhw,LU,47.0712965,8.298682,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
RwxfA_sVEEa9UDSAkTCFTg,LU,47.0716208,8.2991711,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
9LksBFQFjIoJFGF2nUkTtQ,LU,47.0719363,8.2996452,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
QJGcVcL8zHyWVvISSqfXog,LU,47.0722595,8.300126,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
nZSgQ-y0U8vC0JFOU6ITvQ,LU,47.0725762,8.3005862,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
t46AjptRLbyZl2_BvxiaZg,LU,47.0729069,8.3010461,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
_kV6jNxR3jrsIK9SiSOQWA,LU,47.0732656,8.3015515,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
GnncAU_iD0rqzO3cj7ZZ5Q,LU,47.0736198,8.3020748,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
5-vz7o6clcV0VWCSRpYRxg,LU,47.073951,8.3026193,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
B8qsZqKZUTuPtTdg-B7RsQ,LU,47.0742743,8.3031907,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
Lhj4_QHhVkWXraQPFuJ2DA,LU,47.0745882,8.3037841,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
o_e9SarWEcbLHAFEaVImvg,LU,47.074906,8.304416,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
SeQROws7WUeJpPku8CbbgA,LU,47.0752122,8.3050569,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
yh8ze1bBIEndn35qtS6pzQ,LU,47.0754995,8.3057094,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
bfLmcn4i1tuwpwfvLn4Z0w,LU,47.0758258,8.3064657,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
3_wxZfwU9xNYC98o5Px4Cw,LU,47.0760788,8.3070802,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
3sPR_hgcjutaTeoBtAqg2w,LU,47.0763372,8.3077099,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
GEOw1yMdTiKrnlnpxRPpWQ,LU,47.0765858,8.3083147,0,InJQKw5HbtxO0DjJZ1RXjw,2019-07-11T17:56:55.000Z,False
cFLe9JxUT6fQQe3h1m0mpQ,LU,47.0303177,8.2946142,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
u4y0Dg3wa9t-JxQd0iQtrg,LU,47.0305073,8.294644,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
wZZI5IzINXvH63tTd-GSgw,LU,47.0307533,8.2946953,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
vlLxGdTUYoAG_EBNN7PBXw,LU,47.0309966,8.2947571,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
E4q7T3Zz1eCQuVWWVYBzGA,LU,47.0312162,8.2948056,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
mxV2gW3aETKeHVJk-WzHZw,LU,47.0314219,8.2948366,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
a_HBx5sC2CcMItaS9tCAvg,LU,47.0316162,8.2948828,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
3L2aV8N4AlzTtttVI7iLuA,LU,47.0317834,8.2949175,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
8uCq5zHOcxdl0QXpDMBPfQ,LU,47.0319192,8.2949522,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
r9G93SWTvYtNMvZXWnFXag,LU,47.0320161,8.2949814,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
YGIamLjAyj4ZAo6iBXrCxg,LU,47.0321307,8.2950052,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
bHEvrrFOfcoUhjP4dTkkbg,LU,47.0323066,8.2950432,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
aGLenasrWxzDF1-En1PVJg,LU,47.0324915,8.2950859,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
avD2t_0hGDLk_V9D-XA9Qw,LU,47.0326658,8.2951519,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
GC8ri53nNemV0p4hhEsb9Q,LU,47.0328884,8.2951902,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
a0Os9pOGuWVCWZFX5dA7Yg,LU,47.033126,8.295229,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
S4i1hGCmeWjyqwjxsZCfxQ,LU,47.0332872,8.2952534,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
BADOAqzcaff87GE-PS43DQ,LU,47.0334044,8.2952726,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
Cw13nxic7ehc3_olLLnKkg,LU,47.0335524,8.2952952,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
FKgtN2lnqlICqJ_mJ3fD4w,LU,47.0337114,8.2953252,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
YIwy75KPdd57pzYRfBIsRQ,LU,47.0338686,8.2953555,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
Wud4mzcJTiKI7xPAUOwYvw,LU,47.0340405,8.2953835,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
UxSk6C6Gv6qlpnD5sN3r-A,LU,47.0341638,8.2954023,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
uyM_ZEvkfc3mFesVJyy-nA,LU,47.0342186,8.2954104,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
CycRTIq1RhpjMSpUC0c7dg,LU,47.0342833,8.2954166,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
5Z8P5tBVcH4xQ9EKNiod0A,LU,47.0343441,8.2954265,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
2r-RnpRKmUERGwkm2MH6TQ,LU,47.0344126,8.2954357,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
H3fX9IuX3FiPaL_QkgkidQ,LU,47.0345225,8.2954555,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
7Ab3FUW68OIQycV18wpEjw,LU,47.0346486,8.2954791,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
4l8dy8BKBVjqJ53E2E0ApA,LU,47.0347782,8.2954999,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
-rymK54y3tlxJ9oiZtb1oQ,LU,47.0348971,8.2955183,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
CUtob6LvK4I7MVTDUlWIYQ,LU,47.0350157,8.2955399,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
LMBHYW1Tn6VAEnCA02bJew,LU,47.0351481,8.2955634,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
xIt8qXPRk8c3JSj8iLM-8w,LU,47.0353196,8.2955966,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
o2O1FresBiVOE_cpAXp25g,LU,47.035489,8.2956126,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
-b7HuZ0fw3Z8l9ybFrSIZw,LU,47.0356052,8.2956217,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
KGnDuZUvM3Bg_zlHrPnlxA,LU,47.0356908,8.2956202,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
Vk-x7vYpxFoIjCvYtymVQw,LU,47.0357828,8.2956168,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
veJuHVpE6qye-N5fcSUcgg,LU,47.0358978,8.2956139,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
tAjB-wDwBn--ToHpvU5iyg,LU,47.0360174,8.2956,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
RGz6lJ_A3HRJk8TU6HLC7g,LU,47.0361792,8.2955786,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
h9D8iGMmIx-2TrSCAx8HUg,LU,47.0363862,8.2955357,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
nXJ1TIvam7AynAITdimeog,LU,47.0365788,8.2954848,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
bpYnuF-iW6jaZuQf4NycVw,LU,47.0367432,8.2954356,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
QLczS4yXttaF9dL8UgZLtg,LU,47.0368788,8.2953933,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
fE5G0RUulAPGYLxa7eIgxw,LU,47.0369933,8.2953427,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
oVMT1_yL2scXAPRNfzcxYg,LU,47.0371195,8.295285,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
NG_CAopauBRWw-NMFH7KNA,LU,47.0372565,8.2952246,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
E8V5-Acz0828jBA6LJNlqA,LU,47.037391,8.2951584,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
Jb6d-1pN_GXfyw3pJ6qnSA,LU,47.0375648,8.2950664,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
nFBitaJR-DWM0O81RwmNSQ,LU,47.0377992,8.2949226,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
VDR80W9ckyPyEI2HS3_L9w,LU,47.0380364,8.2947517,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
zGyEa3BNmKgb5edfX3e2WQ,LU,47.038262,8.2945753,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
BAbqwVm-Vr8vM4jwLM96xQ,LU,47.0384658,8.2944336,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
eaF4QYE8kxv1aTMcyaMDYg,LU,47.038929,8.2941106,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
T0nlfBGNOKmwOi9H_3q_Sg,LU,47.0391026,8.294069,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
rgs1ceWe-AM0-SSRBFuaSA,LU,47.0392666,8.2939225,0,s2ErvImNNJM-aa_lsV240g,2019-07-11T17:51:33.000Z,False
tkTavmsolp9YNMquqeMPGQ,LU,47.0275908,8.2941312,0,Vp4GkyPISv-GgfQvoOomGQ,2019-07-11T17:50:23.000Z,False
97deF1J7wmlRPomKXQinzg,LU,47.0276425,8.2941529,0,Vp4GkyPISv-GgfQvoOomGQ,2019-07-11T17:50:23.000Z,False
hrKoJEaduMHskDS0_pN5yQ,LU,47.0277026,8.2941826,0,Vp4GkyPISv-GgfQvoOomGQ,2019-07-11T17:50:23.000Z,False
-7eIVDcvooIqKfP2mXUbhw,LU,47.027748,8.2941872,0,Vp4GkyPISv-GgfQvoOomGQ,2019-07-11T17:50:23.000Z,False
ZQwR87k3wlgSOzUEvE_Juw,LU,47.0278314,8.2941967,0,Vp4GkyPISv-GgfQvoOomGQ,2019-07-11T17:50:23.000Z,False
O5yEqW0DMuL12VUOJyd5rg,LU,47.0279202,8.2942218,0,Vp4GkyPISv-GgfQvoOomGQ,2019-07-11T17:50:23.000Z,False
GPRZ_SYUba7CeIUQd2hJwA,LU,47.0279817,8.2942254,0,Vp4GkyPISv-GgfQvoOomGQ,2019-07-11T17:50:23.000Z,False
xAWl5C4crIbYEMV11X8V5A,LU,47.0280443,8.2942412,0,Vp4GkyPISv-GgfQvoOomGQ,2019-07-11T17:50:23.000Z,False
0vMpi30-wFjIz3B5Gva2Uw,LU,47.028103,8.2942561,0,Vp4GkyPISv-GgfQvoOomGQ,2019-07-11T17:50:23.000Z,False
vdG6kyaMabwiWs7HTQzw7w,LU,47.0282376,8.2942976,0,Vp4GkyPISv-GgfQvoOomGQ,2019-07-11T17:50:23.000Z,False
U-UqHmf_BdMpnQdA24KXHw,LU,47.0283452,8.2943064,0,Vp4GkyPISv-GgfQvoOomGQ,2019-07-11T17:50:23.000Z,False
tGhB5yeiGAOJeR7rmrX5jg,LU,47.0284555,8.2943144,0,Vp4GkyPISv-GgfQvoOomGQ,2019-07-11T17:50:23.000Z,False
4k7j_qcJgQAFkqWp-kd5Gw,LU,47.0285744,8.2943241,0,Vp4GkyPISv-GgfQvoOomGQ,2019-07-11T17:50:23.000Z,False
gAPSw8IrDMp8mz37OEL1sw,LU,47.0286848,8.2943563,0,Vp4GkyPISv-GgfQvoOomGQ,2019-07-11T17:50:23.000Z,False
yesdXCAMParq8fOO-LUAxA,LU,47.0288054,8.2943984,0,Vp4GkyPISv-GgfQvoOomGQ,2019-07-11T17:50:23.000Z,False
O9ahghs661JxJEaekeGZdg,LU,47.0288221,8.294393,0,Vp4GkyPISv-GgfQvoOomGQ,2019-07-11T17:50:23.000Z,False
Ji7OAgksdy-9BarhAiZakA,LU,47.0288561,8.2943858,0,Vp4GkyPISv-GgfQvoOomGQ,2019-07-11T17:50:23.000Z,False
OpUOfskvPPHjGudwZr5bYg,LU,47.0288577,8.294367,0,Vp4GkyPISv-GgfQvoOomGQ,2019-07-11T17:50:23.000Z,False
F8oxGpX2Y3wct0A3yjaT6A,LU,47.0288543,8.2943538,0,Vp4GkyPISv-GgfQvoOomGQ,2019-07-11T17:50:23.000Z,False
L4AlmVKDx78QhIrQqa2-hw,LU,47.0289324,8.2943631,0,Vp4GkyPISv-GgfQvoOomGQ,2019-07-11T17:50:23.000Z,False
BzueSOW5WdFoIzZ9MnPUvw,LU,47.0290578,8.294385,0,Vp4GkyPISv-GgfQvoOomGQ,2019-07-11T17:50:23.000Z,False
K3MCEpeApuBwGsz0YqgoBA,LU,47.0292726,8.2944138,0,Vp4GkyPISv-GgfQvoOomGQ,2019-07-11T17:50:23.000Z,False
NLacRVhTxDzD33ucFWnEbw,LU,47.0294916,8.2944586,0,Vp4GkyPISv-GgfQvoOomGQ,2019-07-11T17:50:23.000Z,False
U8Qr6fwp4LMYvT5k2qWUVQ,LU,47.0296991,8.2944992,0,Vp4GkyPISv-GgfQvoOomGQ,2019-07-11T17:50:23.000Z,False
MbUZdcX2tx2cQm7b46RmyQ,LU,47.0299049,8.2945475,0,Vp4GkyPISv-GgfQvoOomGQ,2019-07-11T17:50:23.000Z,False
TviWpQDX6KMBDdQsaKtp5g,LU,47.0300856,8.2945786,0,Vp4GkyPISv-GgfQvoOomGQ,2019-07-11T17:50:23.000Z,False
9MvBsqqYOvIg9k0JPV-AkT,LU,47.0382792,8.2945495,187.38,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
Lx9lRQta24BRal6EUOQujl,LU,47.0382013,8.2946153,150.056,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
5fQFk54HrMF3PUR04MkxzY,LU,47.0381234,8.2946812,150.056,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
uRVAQIoeB9-f9_fD6KUv1x,LU,47.03804,8.2947285,163.88,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
y1be1Co8sK3jO8RsX55SW5,LU,47.0379536,8.2947651,163.88,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
4xb2wpqGL-wVXw4B0l14iI,LU,47.0378673,8.294802,163.441,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
P17CgiTGhPIPqildkLq3v3,LU,47.0377811,8.2948396,163.441,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
uuv3TlSOqR0_MrdN48XZ-Q,LU,47.0376949,8.2948772,163.441,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
jYt2XBD8zOvaw07d-SfYTm,LU,47.0376096,8.2949189,161.477,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
POCBzPh3qvG4-yhseNQeXz,LU,47.0375243,8.2949609,161.477,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
zOTMLCzj7w_4CavCnqn3kK,LU,47.0374394,8.2950043,160.375,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
0bi_gRBqerYoCB23AjuUGt,LU,47.0373547,8.2950486,160.375,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
zmWp0YOEd2YBkvqH2Sms4S,LU,47.0372693,8.2950898,163.678,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
1tKzDmT2r7rW8Wz4700qU9,LU,47.037183,8.2951269,163.678,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
0Q218T1-y1FYVS4Vip6VB2,LU,47.0370964,8.2951622,167.565,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
-dCU6W-mFqvUljRPXfyDcK,LU,47.0370086,8.2951907,167.565,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
RBDzSyusqFZJgYy0LyvTAu,LU,47.0369208,8.2952191,167.565,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
D6cOSenNukyXnQ0QtziTlS,LU,47.0368327,8.2952459,168.387,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
m8PNUjAT57e43QBgKXsB01,LU,47.0367446,8.2952724,168.387,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
uuYVEGobGvV1xOAgXsE6G6,LU,47.0366562,8.2952964,170.44,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
ktIUeMXb7dyqra1PsyvC41,LU,47.0365675,8.2953184,170.44,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
3kMxgIhVNlWtMpa6GX_KFX,LU,47.0364786,8.2953389,172.683,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
PtU33smUMRUHtccg8xqC-x,LU,47.0363894,8.2953557,172.683,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
DCafNRcIbkY0L5OoNil-U9,LU,47.0363002,8.2953726,172.683,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
Ozw_-CogYXbe-E2x3_vGML,LU,47.0362107,8.2953859,174.244,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
uVyQAYGdeGlg5dG568JIrj,LU,47.0361212,8.2953991,174.244,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
gjoDh0Bja6PGQmej5M8vn6,LU,47.0360315,8.2954083,176.733,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
xpqIFWg2VYyIrH3MHbExCi,LU,47.0359417,8.2954158,176.733,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
FQuorq17bexr39no8CTZ4J,LU,47.0358518,8.2954209,178.804,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
g2yUX6EcojXBFCBoDIsL63,LU,47.0357619,8.2954237,178.804,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
7gzqpe7MgPs6SNS5LNFc38,LU,47.035672,8.2954246,181.134,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
3jRMLvWBbzQkesHygUla0Y,LU,47.035582,8.295422,181.134,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
SOIkrR92PhZizm1MIyP4pH,LU,47.0354921,8.2954184,183.872,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
wPlrgq5UJCjmkPeBMl-ofc,LU,47.0354024,8.2954094,183.872,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
Y2aY5svbkJNBYlyct0GJG6,LU,47.0353127,8.2954004,185.158,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
3HfT7fmEuPdhVujjcWZ5TW,LU,47.0352231,8.2953886,185.158,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
K-X82nzrn9_VblZ15kz3NY,LU,47.0351335,8.2953767,185.158,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
Wr7lA3_NZ1r4X8fRfF5dEW,LU,47.035044,8.2953634,185.837,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
nr_wfHhoW6EwNAFcizAf-F,LU,47.0349545,8.29535,185.837,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
Scl2ovyu4kRYlVIVTySZba,LU,47.0348651,8.2953353,186.565,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
KTQZ7UHicJOZ3-06A9Ucl2,LU,47.0347758,8.2953202,186.565,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
qHmG0Kyv34IgOvzteY6-55,LU,47.0346864,8.2953047,186.809,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
hpB98DuSkeN3pC0lubsr-o,LU,47.0345971,8.2952891,186.809,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
2zoSBKYFuBETcemIJZxDYt,LU,47.0345079,8.295273,187.145,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
BNMtWLNhDbzuu6WMotQpyi,LU,47.0344186,8.2952566,187.145,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
MRrIakSwDzBCaIgIQdJZug,LU,47.0343293,8.2952403,186.952,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
BzWHAcwrLwBo7EONNux0GP,LU,47.0342401,8.2952244,186.952,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
MXIn0KxU50V9byAtIs4LDB,LU,47.0341508,8.2952084,186.894,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
N2hifduU-uPJk0LcsIEU17,LU,47.0340615,8.2951926,186.894,39utc3hek2aneebe08r6wf,2019-06-09T08:52:24.079Z,False
